habitate_score,difficulty_score,suitability_score,repo_id,file_changes,additions,deletions,net_change,test_additions,non_test_additions,is_merge,has_dependency_changes,test_coverage_score,is_behavior_preserving_refactor,commit_month,commit_dow,multi_file,cross_directory,many_directories,has_core_files,large_single_file,multiple_high_additions,directory_count,test_file_count,non_test_file_count,single_file_200plus,multi_file_300plus,has_test_changes,status
51,25.0,40.0,17,17,162,149,13,0,162,0,0,0.0,0,9,4,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
5,30.0,40.0,17,28,690,96,594,534,156,0,0,0.77,0,9,6,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
123,50.0,60.0,17,15,5417,2523,2894,77,5340,0,0,0.01,0,9,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
67,55.0,50.0,17,27,461,309,152,0,461,0,0,0.0,0,9,4,1,1,0,1,0,0,4,0,0,0,0,0,paid_out
0,20.0,40.0,17,7,291,0,291,290,1,0,0,1.0,0,8,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,17,13,145,85,60,138,7,0,0,0.95,0,7,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
43,20.0,55.0,17,86,1020,72,948,957,63,0,0,0.94,0,6,5,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
76,50.0,65.0,17,110,5549,61,5488,5167,382,0,0,0.93,0,6,5,0,0,0,1,0,0,2,0,0,0,0,1,paid_out
63,20.0,0.0,17,10,521,46,475,219,302,0,1,0.42,0,6,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,17,7,221,10,211,215,6,0,0,0.97,0,6,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,30.0,40.0,17,6,63,5,58,50,13,0,0,0.79,0,6,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
47,20.0,55.0,17,13,151,7,144,82,69,0,0,0.54,0,6,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
7,30.0,40.0,17,25,340,49,291,244,96,0,0,0.72,0,5,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
24,20.0,55.0,17,44,1603,226,1377,1574,29,0,0,0.98,0,5,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
1,20.0,40.0,17,14,105,12,93,96,9,0,0,0.91,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
34,30.0,55.0,17,19,435,35,400,395,40,0,0,0.91,0,5,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
10,30.0,40.0,17,27,320,8,312,304,16,0,0,0.95,0,5,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
26,20.0,55.0,17,33,662,89,573,602,60,0,0,0.91,0,5,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
34,20.0,0.0,17,19,346,155,191,228,118,0,1,0.66,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
11,30.0,40.0,17,15,271,7,264,249,22,0,0,0.92,0,4,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
12,20.0,40.0,17,15,497,10,487,443,54,0,0,0.89,0,4,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
75,20.0,40.0,17,8,239,35,204,52,187,0,0,0.22,0,4,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
27,20.0,55.0,17,34,538,64,474,482,56,0,0,0.9,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
53,20.0,40.0,17,5,85,57,28,8,77,0,0,0.09,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
56,20.0,0.0,17,10,238,19,219,123,115,0,1,0.52,0,3,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
37,20.0,0.0,17,235,566,214,352,463,103,0,1,0.82,0,3,3,0,0,0,1,0,0,2,0,0,0,0,1,too_easy
63,15.0,50.0,17,7,3516,3471,45,0,3516,0,0,0.0,0,2,4,1,0,0,1,0,0,1,0,0,0,0,0,paid_out
0,20.0,40.0,17,4,63,0,63,44,19,0,0,0.7,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
63,30.0,40.0,17,6,33,10,23,12,21,0,0,0.36,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
24,20.0,25.0,17,3,45,2,43,21,24,0,0,0.47,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,17,9,36,7,29,6,30,0,0,0.17,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,17,10,386,33,353,379,7,0,0,0.98,0,1,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
36,30.0,55.0,17,10,345,16,329,317,28,0,0,0.92,0,12,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
13,30.0,40.0,17,10,147,105,42,123,24,0,0,0.84,0,10,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
89,25.0,60.0,17,5,1378,444,934,0,1378,0,0,0.0,0,9,0,1,0,0,1,0,0,2,0,0,0,0,0,paid_out
75,20.0,0.0,17,8,179,38,141,10,169,0,1,0.06,0,9,1,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
50,30.0,55.0,17,18,322,28,294,232,90,0,0,0.72,0,8,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
1,30.0,40.0,17,7,284,66,218,265,19,0,0,0.93,0,8,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,17,117,431,400,31,417,14,0,0,0.97,0,8,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
110,65.0,70.0,17,164,1082,96,986,43,1039,0,0,0.04,0,7,2,0,1,0,1,0,0,4,0,0,0,0,1,too_easy
59,20.0,40.0,17,9,135,7,128,55,80,0,0,0.41,0,7,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
16,30.0,40.0,17,26,164,42,122,124,40,0,0,0.76,0,7,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,17,6,357,1,356,353,4,0,0,0.99,0,6,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
51,35.0,40.0,17,15,186,107,79,0,186,0,0,0.0,0,5,4,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
14,20.0,40.0,17,10,256,60,196,212,44,0,0,0.83,0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,17,10,760,0,760,759,1,0,0,1.0,0,5,6,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
7,30.0,40.0,17,54,196,109,87,140,56,0,0,0.71,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
15,30.0,40.0,17,45,219,133,86,173,46,0,0,0.79,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
51,20.0,40.0,17,9,138,19,119,57,81,0,0,0.41,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
84,35.0,0.0,17,448,11172,45,11127,10403,769,0,1,0.93,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
93,60.0,0.0,17,38,599,293,306,0,599,0,1,0.0,0,1,3,1,1,0,1,0,0,3,0,0,0,0,0,paid_out
15,30.0,25.0,17,30,140,72,68,62,78,0,0,0.44,0,1,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
71,30.0,0.0,17,10,1812,1801,11,0,1812,0,1,0.0,0,12,4,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,20.0,40.0,17,27,3700,222,3478,3693,7,0,0,1.0,0,12,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,17,4,28,3,25,25,3,0,0,0.89,0,12,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
31,20.0,0.0,17,16,1038,61,977,672,366,0,1,0.65,0,12,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,17,5,51,9,42,44,7,0,0,0.86,0,11,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,30.0,40.0,17,14,539,1,538,536,3,0,0,0.99,0,9,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
12,30.0,40.0,17,76,753,383,370,674,79,0,0,0.9,0,9,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
55,30.0,50.0,17,20,585,299,286,253,332,0,0,0.43,0,5,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
52,60.0,0.0,17,2524,2161,1992,169,1163,998,0,1,0.54,0,5,0,0,1,0,1,0,0,4,0,0,0,0,1,paid_out
85,55.0,0.0,17,29,478,243,235,76,402,0,1,0.16,0,4,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,17,213,2829,2771,58,2819,10,0,0,1.0,0,4,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
83,35.0,50.0,17,14,175,38,137,36,139,0,0,0.21,0,2,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
44,20.0,55.0,17,23,249,89,160,148,101,0,0,0.59,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
115,35.0,0.0,17,110,1465,543,922,354,1111,0,1,0.24,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
11,20.0,40.0,17,5,731,13,718,668,63,0,0,0.91,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
57,20.0,50.0,17,102,1538,1575,-37,664,874,0,0,0.43,0,12,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
57,45.0,0.0,17,22,188,82,106,80,108,0,1,0.43,0,12,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
41,20.0,0.0,17,26,430,110,320,297,133,0,1,0.69,0,11,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,30.0,40.0,17,3,59,4,55,53,6,0,0,0.9,0,11,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
70,45.0,0.0,17,90,1370,43,1327,1146,224,0,1,0.84,0,10,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
63,30.0,40.0,17,22,126,46,80,43,83,0,0,0.34,0,10,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
2,20.0,40.0,17,5,126,25,101,111,15,0,0,0.88,0,9,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
42,20.0,55.0,17,26,2812,28,2784,2726,86,0,0,0.97,0,9,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
84,35.0,0.0,17,325,7789,77,7712,7022,767,0,1,0.9,0,9,0,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
28,20.0,25.0,17,4,149,95,54,39,110,0,0,0.26,0,7,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
59,25.0,50.0,17,10,707,883,-176,0,707,0,0,0.0,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
16,30.0,25.0,17,9,231,94,137,94,137,0,0,0.41,0,7,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
75,10.0,50.0,17,6,296,0,296,21,275,0,0,0.07,0,7,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
13,20.0,40.0,17,5,66,29,37,35,31,0,0,0.53,0,5,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
10,20.0,40.0,17,17,1637,6,1631,1572,65,0,0,0.96,0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
44,45.0,65.0,17,41,1414,156,1258,1206,208,0,0,0.85,0,5,6,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
32,30.0,55.0,17,402,7202,130,7072,7105,97,0,0,0.99,0,10,3,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
10,20.0,40.0,17,5,58,21,37,36,22,0,0,0.62,0,10,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
140,40.0,0.0,17,10,3353,143,3210,169,3184,0,1,0.05,0,10,0,1,0,0,1,0,0,2,0,0,0,0,1,paid_out
0,20.0,40.0,17,12,640,6,634,639,1,0,0,1.0,0,8,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
117,40.0,0.0,17,22,11656,205,11451,0,11656,0,1,0.0,0,7,3,1,0,0,1,0,0,1,0,0,0,0,0,paid_out
13,20.0,40.0,17,7,173,3,170,146,27,0,0,0.84,0,7,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,30.0,55.0,17,11,308,101,207,157,151,0,0,0.51,0,5,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
101,65.0,0.0,17,32,610,330,280,40,570,0,1,0.07,0,5,0,1,1,0,1,0,0,3,0,0,0,0,1,paid_out
10,30.0,40.0,17,26,566,13,553,536,30,0,0,0.95,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
14,20.0,40.0,17,18,194,14,180,157,37,0,0,0.81,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
36,20.0,55.0,17,31,554,11,543,514,40,0,0,0.93,0,5,5,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,17,18,501,16,485,481,20,0,0,0.96,0,3,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
56,30.0,55.0,17,11,369,84,285,189,180,0,0,0.51,0,2,6,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
11,20.0,40.0,17,41,391,2,389,361,30,0,0,0.92,0,2,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,17,15,426,19,407,407,19,0,0,0.96,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
21,30.0,40.0,17,7,212,27,185,124,88,0,0,0.58,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,30.0,40.0,17,9,52,5,47,38,14,0,0,0.73,0,1,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
24,10.0,25.0,18,3,148,21,127,0,148,0,0,0.0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
20,10.0,25.0,18,3,34,5,29,0,34,0,0,0.0,0,12,2,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
10,20.0,25.0,18,1,30,16,14,0,30,0,0,0.0,0,11,2,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
24,10.0,25.0,18,1,117,1,116,0,117,0,0,0.0,0,11,2,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,20.0,40.0,18,3,101,11,90,85,16,0,0,0.84,0,11,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,18,4,54,16,38,54,0,0,0,1.0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
10,20.0,25.0,18,3,116,65,51,0,116,0,0,0.0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
8,20.0,25.0,18,2,9,9,0,2,7,0,0,0.22,0,11,0,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
53,30.0,50.0,18,6,293,198,95,2,291,0,0,0.01,0,11,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
50,20.0,35.0,18,5,424,16,408,3,421,0,0,0.01,0,11,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
42,20.0,25.0,18,3,115,3,112,2,113,0,0,0.02,0,11,0,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
30,20.0,55.0,18,6,53,22,31,42,11,0,0,0.79,0,11,6,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
45,10.0,40.0,18,4,50,2,48,0,50,0,0,0.0,0,11,5,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
62,25.0,35.0,18,1,376,29,347,0,376,0,0,0.0,0,11,5,0,0,0,1,1,0,1,0,0,0,0,0,paid_out
32,10.0,35.0,18,2,262,2,260,0,262,0,0,0.0,0,10,2,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
49,10.0,40.0,18,4,105,2,103,0,105,0,0,0.0,0,10,0,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,10.0,40.0,18,1,1,1,0,1,0,0,0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,paid_out
32,10.0,35.0,18,2,466,5,461,0,466,0,0,0.0,0,10,6,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
32,10.0,35.0,18,2,458,0,458,0,458,0,0,0.0,0,10,6,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
38,20.0,25.0,18,2,38,3,35,13,25,0,0,0.34,0,10,6,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,18,2,57,4,53,1,56,0,0,0.02,0,6,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
53,20.0,0.0,18,6,226,325,-99,0,226,0,1,0.0,0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
80,35.0,45.0,18,2,325,0,325,112,213,0,0,0.34,0,5,1,0,0,0,1,1,0,1,0,0,0,0,1,paid_out
66,35.0,35.0,18,5,633,0,633,310,323,0,0,0.49,0,5,5,1,0,0,1,1,0,1,0,0,0,0,1,paid_out
25,20.0,25.0,18,2,137,0,137,62,75,0,0,0.45,0,5,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,10.0,25.0,18,1,4,5,-1,0,4,0,0,0.0,0,4,3,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
20,10.0,25.0,18,1,69,4,65,0,69,0,0,0.0,0,4,5,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
50,20.0,35.0,18,4,459,70,389,123,336,0,0,0.27,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,0.0,25.0,18,1,3,0,3,0,3,0,0,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
10,10.0,25.0,18,1,120,121,-1,0,120,0,0,0.0,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
24,10.0,25.0,18,2,196,0,196,0,196,0,0,0.0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,0.0,0.0,18,3,125,50,75,13,112,0,0,0.1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
44,35.0,35.0,18,1,375,242,133,0,375,0,0,0.0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,too_easy
32,10.0,35.0,18,2,403,6,397,0,403,0,0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
32,10.0,35.0,18,2,235,2,233,0,235,0,0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
20,10.0,25.0,18,3,80,2,78,0,80,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
49,10.0,40.0,18,4,158,8,150,0,158,0,0,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
91,35.0,0.0,18,17,398,58,340,18,380,1,1,0.05,0,1,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
20,10.0,25.0,18,1,111,12,99,0,111,0,0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
38,30.0,25.0,18,4,199,49,150,56,143,0,0,0.28,0,1,1,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
28,30.0,25.0,18,4,140,47,93,56,84,0,0,0.4,0,12,3,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
20,20.0,25.0,18,1,47,16,31,0,47,0,0,0.0,0,12,5,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
20,10.0,25.0,18,1,60,17,43,0,60,0,0,0.0,0,10,3,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
20,10.0,25.0,18,1,70,6,64,0,70,0,0,0.0,0,9,2,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
28,20.0,25.0,18,3,102,151,-49,10,92,0,0,0.1,0,9,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,30.0,25.0,18,6,184,36,148,68,116,0,0,0.37,0,9,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
20,10.0,25.0,18,1,43,8,35,0,43,0,0,0.0,0,9,1,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
12,20.0,40.0,18,8,48,43,5,27,21,0,0,0.56,0,9,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
28,30.0,25.0,18,5,225,124,101,40,185,0,0,0.18,0,9,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,10.0,25.0,18,1,8,1,7,0,8,0,0,0.0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,20.0,40.0,18,16,98,125,-27,97,1,0,0,0.99,0,9,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,18,8,33,2,31,32,1,0,0,0.97,0,9,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
47,20.0,0.0,18,12,146,75,71,81,65,1,1,0.55,0,8,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
77,10.0,50.0,18,5,647,143,504,0,647,0,0,0.0,0,8,1,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
123,60.0,0.0,18,25,945,243,702,7,938,0,1,0.01,0,8,0,1,1,1,1,0,0,7,0,0,0,0,1,paid_out
32,10.0,35.0,18,3,467,0,467,0,467,0,0,0.0,0,8,4,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
12,20.0,40.0,18,9,43,40,3,24,19,0,0,0.56,0,8,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
25,20.0,25.0,18,2,170,4,166,75,95,0,0,0.44,0,8,1,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,18,2,25,10,15,15,10,0,0,0.6,0,7,6,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
18,30.0,40.0,18,4,94,18,76,65,29,0,0,0.69,0,7,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
20,10.0,25.0,18,1,99,9,90,0,99,0,0,0.0,0,7,3,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
62,25.0,35.0,18,1,254,51,203,0,254,0,0,0.0,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,too_easy
0,20.0,40.0,18,2,49,10,39,45,4,0,0,0.92,0,6,1,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,18,9,9,1,8,8,1,0,0,0.89,0,5,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,30.0,40.0,18,2,38,3,35,30,8,0,0,0.79,0,3,4,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,18,2,12,1,11,11,1,0,0,0.92,0,2,4,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
3,30.0,40.0,18,2,17,4,13,9,8,0,0,0.53,0,12,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
4,20.0,0.0,18,39,851,181,670,846,5,0,1,0.99,0,10,4,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
38,30.0,25.0,18,4,74,27,47,25,49,0,0,0.34,0,9,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,18,4,70,2,68,10,60,0,0,0.14,0,8,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
20,10.0,25.0,18,1,89,8,81,0,89,0,0,0.0,0,8,6,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
38,20.0,0.0,18,3,89,21,68,8,81,0,1,0.09,0,5,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
4,20.0,40.0,18,4,71,41,30,59,12,0,0,0.83,0,3,6,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
3,20.0,40.0,18,13,390,63,327,329,61,0,0,0.84,0,2,5,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,10.0,25.0,18,1,4,3,1,0,4,0,0,0.0,0,2,5,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
89,40.0,60.0,18,12,1892,1767,125,155,1737,0,0,0.08,0,2,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,20.0,25.0,18,2,99,23,76,27,72,0,0,0.27,0,2,4,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
7,30.0,40.0,18,2,65,11,54,47,18,0,0,0.72,0,2,4,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
62,25.0,35.0,18,1,392,27,365,0,392,0,0,0.0,0,2,4,0,0,0,1,1,0,1,0,0,0,0,0,paid_out
10,10.0,25.0,18,2,47,34,13,0,47,0,0,0.0,0,2,4,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
56,20.0,65.0,18,11,661,11,650,440,221,0,0,0.67,0,2,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,20.0,25.0,18,2,31,5,26,12,19,0,0,0.39,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,18,2,51,3,48,51,0,0,0,1.0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
69,35.0,50.0,18,17,538,508,30,72,466,0,0,0.13,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
23,20.0,40.0,18,4,150,0,150,77,73,0,0,0.51,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
80,35.0,45.0,18,2,306,5,301,72,234,0,0,0.24,0,2,6,0,0,0,1,1,0,1,0,0,0,0,1,too_easy
42,20.0,25.0,18,2,166,10,156,36,130,0,0,0.22,0,2,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,18,2,103,7,96,19,84,0,0,0.18,0,2,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
21,20.0,40.0,18,2,140,1,139,80,60,0,0,0.57,0,2,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
80,35.0,45.0,18,2,350,0,350,62,288,0,0,0.18,0,2,2,0,0,0,1,1,0,1,0,0,0,0,1,paid_out
42,20.0,0.0,18,18,309,7,302,219,90,0,1,0.71,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
53,30.0,0.0,18,7,49,16,33,0,49,0,1,0.0,0,11,3,1,1,0,1,0,0,3,0,0,0,0,0,paid_out
10,10.0,25.0,18,2,88,81,7,0,88,0,0,0.0,0,11,2,0,0,0,1,0,0,2,0,0,0,0,0,too_easy
38,20.0,25.0,18,2,100,11,89,20,80,0,0,0.2,0,10,0,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
89,45.0,0.0,18,11,640,311,329,113,527,1,1,0.18,0,10,0,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
43,10.0,0.0,18,6,1,153,-152,0,1,0,1,0.0,0,10,3,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
65,20.0,50.0,18,6,408,203,205,0,408,1,0,0.0,0,10,3,1,0,0,1,0,0,1,0,0,0,0,0,too_easy
10,10.0,25.0,18,2,1,45,-44,0,1,0,0,0.5,0,9,3,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
62,45.0,35.0,18,3,401,231,170,28,373,0,0,0.07,0,8,2,0,0,0,1,1,0,1,0,0,0,0,1,too_easy
53,20.0,50.0,18,6,400,231,169,124,276,0,0,0.31,0,8,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
135,50.0,0.0,18,32,1912,196,1716,231,1681,1,1,0.12,0,8,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
42,20.0,25.0,18,2,185,0,185,53,132,0,0,0.29,0,8,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
71,30.0,40.0,18,9,181,60,121,31,150,0,0,0.17,0,8,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
111,35.0,60.0,18,12,590,64,526,4,586,0,0,0.01,0,6,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
71,35.0,40.0,18,25,324,63,261,138,186,0,0,0.43,0,4,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
